author,authorLabel,birthDate,sitelinks
http://www.wikidata.org/entity/Q672816,Nicholas Wiseman,1802-08-02T00:00:00Z,25
http://www.wikidata.org/entity/Q8776305,Enrique de Vedia,1802-10-15T00:00:00Z,5
http://www.wikidata.org/entity/Q5984427,Luis Vargas Tejada,1802-11-01T00:00:00Z,2
http://www.wikidata.org/entity/Q7911084,Valentín Alsina,1802-12-16T00:00:00Z,9
http://www.wikidata.org/entity/Q6014497,Miguel Hue y Camacho,1803-01-01T00:00:00Z,1
http://www.wikidata.org/entity/Q16538756,Celestino Galli,1803-01-01T00:00:00Z,3
http://www.wikidata.org/entity/Q42395125,Fermín Ferreira,1803-01-01T00:00:00Z,0
http://www.wikidata.org/entity/Q42404757,Jaime Hernandez,1803-01-01T00:00:00Z,0
http://www.wikidata.org/entity/Q58364280,Juan Castelló y Tagell,1803-01-01T00:00:00Z,0
http://www.wikidata.org/entity/Q112511372,Pedro José Morillas,1803-01-01T00:00:00Z,0
http://www.wikidata.org/entity/Q1495598,Manuel de Araucho,1803-02-14T00:00:00Z,2
http://www.wikidata.org/entity/Q5945054,José Reguero Argüelles,1803-03-23T00:00:00Z,2
http://www.wikidata.org/entity/Q823028,Bernardo Prudencio Berro,1803-04-28T00:00:00Z,21
http://www.wikidata.org/entity/Q200476,Juan Bravo Murillo,1803-06-24T00:00:00Z,19
http://www.wikidata.org/entity/Q5992204,Manuel Antonio López Borrero,1803-07-02T00:00:00Z,1
http://www.wikidata.org/entity/Q1545524,Ramón de Mesonero Romanos,1803-07-19T00:00:00Z,15
http://www.wikidata.org/entity/Q5931828,Joaquín Cardoso,1803-08-16T00:00:00Z,1
http://www.wikidata.org/entity/Q5650019,Eugenio Díaz Castro,1803-09-05T00:00:00Z,3
http://www.wikidata.org/entity/Q55836769,Teodoro Ochoa de Alda,1803-11-01T00:00:00Z,2
http://www.wikidata.org/entity/Q13522627,Karl Moritz Rapp,1803-12-23T00:00:00Z,2
http://www.wikidata.org/entity/Q5993440,Manuel Lasala y Ximénez de Bailo,1803-12-25T00:00:00Z,1
http://www.wikidata.org/entity/Q2917818,José Bernardo Couto,1803-12-29T00:00:00Z,2
http://www.wikidata.org/entity/Q609805,José María Heredia,1803-12-31T00:00:00Z,20
http://www.wikidata.org/entity/Q5877962,George Washington Montgomery,1804-01-01T00:00:00Z,3
http://www.wikidata.org/entity/Q6117664,Salvador Costanzo,1804-01-01T00:00:00Z,2
http://www.wikidata.org/entity/Q9015703,Juan Junquera Huergo,1804-01-01T00:00:00Z,2
http://www.wikidata.org/entity/Q42401821,Juan Espinosa,1804-01-01T00:00:00Z,0
http://www.wikidata.org/entity/Q52149551,Calixto Bernal,1804-01-01T00:00:00Z,1
http://www.wikidata.org/entity/Q55871447,Francisco Javier de Urrutia,1804-01-01T00:00:00Z,2
http://www.wikidata.org/entity/Q62547075,Pablo Alcover y Guitart,1804-01-01T00:00:00Z,2
http://www.wikidata.org/entity/Q75079494,Domingo Ventalló y Llobateras,1804-01-01T00:00:00Z,1
http://www.wikidata.org/entity/Q130380549,Jerónimo Castillo Lenard,1804-01-01T00:00:00Z,0
http://www.wikidata.org/entity/Q20026647,Joaquín Roca y Cornet,1804-02-06T00:00:00Z,4
http://www.wikidata.org/entity/Q3367743,Pascual Pérez Rodríguez,1804-02-16T00:00:00Z,5
http://www.wikidata.org/entity/Q2159625,Roberto Villanueva,1804-03-17T00:00:00Z,1
http://www.wikidata.org/entity/Q5830745,Emeterio Villamil de Rada,1804-05-03T00:00:00Z,2
http://www.wikidata.org/entity/Q30905345,Fausto García Tena,1804-09-26T00:00:00Z,1
http://www.wikidata.org/entity/Q6166761,Wenceslao Alpuche,1804-09-28T00:00:00Z,2
http://www.wikidata.org/entity/Q100329369,Pedro Gómez Sancho,1804-10-05T00:00:00Z,1
http://www.wikidata.org/entity/Q5848819,Estanislao de Kotska Vayo,1804-11-17T00:00:00Z,1
