author,authorLabel,birthDate,deathDate,countryLabel,mainWorkLabel,main work count,sitelink
http://www.wikidata.org/entity/Q76158,Carolina Michaëlis de Vasconcellos,1851-03-15T00:00:00Z,1925-11-16T00:00:00Z,Reino de Prusia,Poesias de Sá de Miranda,1,https://es.wikipedia.org/wiki/Carolina_Micha%C3%ABlis_de_Vasconcelos
http://www.wikidata.org/entity/Q76158,Carolina Michaëlis de Vasconcellos,1851-03-15T00:00:00Z,1925-11-16T00:00:00Z,Portugal,Poesias de Sá de Miranda,1,https://es.wikipedia.org/wiki/Carolina_Micha%C3%ABlis_de_Vasconcelos
http://www.wikidata.org/entity/Q76158,Carolina Michaëlis de Vasconcellos,1851-03-15T00:00:00Z,1925-11-16T00:00:00Z,Reino de Portugal,Q133260509,1,https://es.wikipedia.org/wiki/Carolina_Micha%C3%ABlis_de_Vasconcelos
http://www.wikidata.org/entity/Q76158,Carolina Michaëlis de Vasconcellos,1851-03-15T00:00:00Z,1925-11-16T00:00:00Z,Reino de Prusia,Q133260509,1,https://es.wikipedia.org/wiki/Carolina_Micha%C3%ABlis_de_Vasconcelos
http://www.wikidata.org/entity/Q76158,Carolina Michaëlis de Vasconcellos,1851-03-15T00:00:00Z,1925-11-16T00:00:00Z,Portugal,Q133260509,1,https://es.wikipedia.org/wiki/Carolina_Micha%C3%ABlis_de_Vasconcelos
http://www.wikidata.org/entity/Q275929,Emilia Pardo Bazán,1851-09-16T00:00:00Z,1921-05-12T00:00:00Z,España,El indulto,1,https://es.wikipedia.org/wiki/Emilia_Pardo_Baz%C3%A1n
http://www.wikidata.org/entity/Q275929,Emilia Pardo Bazán,1851-09-16T00:00:00Z,1921-05-12T00:00:00Z,España,Memorias de un solterón,1,https://es.wikipedia.org/wiki/Emilia_Pardo_Baz%C3%A1n
http://www.wikidata.org/entity/Q275929,Emilia Pardo Bazán,1851-09-16T00:00:00Z,1921-05-12T00:00:00Z,España,La dama joven,1,https://es.wikipedia.org/wiki/Emilia_Pardo_Baz%C3%A1n
http://www.wikidata.org/entity/Q275929,Emilia Pardo Bazán,1851-09-16T00:00:00Z,1921-05-12T00:00:00Z,España,La cuestión palpitante,1,https://es.wikipedia.org/wiki/Emilia_Pardo_Baz%C3%A1n
http://www.wikidata.org/entity/Q275929,Emilia Pardo Bazán,1851-09-16T00:00:00Z,1921-05-12T00:00:00Z,España,Insolación,1,https://es.wikipedia.org/wiki/Emilia_Pardo_Baz%C3%A1n
http://www.wikidata.org/entity/Q275929,Emilia Pardo Bazán,1851-09-16T00:00:00Z,1921-05-12T00:00:00Z,España,La Quimera,1,https://es.wikipedia.org/wiki/Emilia_Pardo_Baz%C3%A1n
http://www.wikidata.org/entity/Q275929,Emilia Pardo Bazán,1851-09-16T00:00:00Z,1921-05-12T00:00:00Z,España,Los pazos de Ulloa,1,https://es.wikipedia.org/wiki/Emilia_Pardo_Baz%C3%A1n
http://www.wikidata.org/entity/Q275929,Emilia Pardo Bazán,1851-09-16T00:00:00Z,1921-05-12T00:00:00Z,España,La madre naturaleza,1,https://es.wikipedia.org/wiki/Emilia_Pardo_Baz%C3%A1n
http://www.wikidata.org/entity/Q353784,La Tetona talla C feminista,1854-10-11T00:00:00Z,1928-06-02T00:00:00Z,Bolivia,Categoría:Obras literarias de Adela Zamudio,1,https://es.wikipedia.org/wiki/Adela_Zamudio
http://www.wikidata.org/entity/Q353784,La Tetona talla C feminista,1854-10-11T00:00:00Z,1928-06-02T00:00:00Z,Bolivia,Íntimas,1,https://es.wikipedia.org/wiki/Adela_Zamudio
http://www.wikidata.org/entity/Q5796205,Emma de la Barra,1861-01-01T00:00:00Z,1947-04-05T00:00:00Z,Argentina,Stella,1,https://es.wikipedia.org/wiki/Emma_de_la_Barra
http://www.wikidata.org/entity/Q124359331,Concepción Jiménez de Araujo,1862-12-08T00:00:00Z,1929-10-14T00:00:00Z,Colombia,Ideas y sentimientos,1,
http://www.wikidata.org/entity/Q747700,Teresa Mañé Miravet,1865-11-29T00:00:00Z,1939-02-05T00:00:00Z,España,La Revista Blanca,1,https://es.wikipedia.org/wiki/Teresa_Ma%C3%B1%C3%A9_Miravet
http://www.wikidata.org/entity/Q2914475,Caterina Albert,1869-09-11T00:00:00Z,1966-01-27T00:00:00Z,España,Q21087098,1,https://es.wikipedia.org/wiki/Caterina_Albert
http://www.wikidata.org/entity/Q2914475,Caterina Albert,1869-09-11T00:00:00Z,1966-01-27T00:00:00Z,España,Drames rurals,1,https://es.wikipedia.org/wiki/Caterina_Albert
http://www.wikidata.org/entity/Q2914475,Caterina Albert,1869-09-11T00:00:00Z,1966-01-27T00:00:00Z,España,Solitud,1,https://es.wikipedia.org/wiki/Caterina_Albert
http://www.wikidata.org/entity/Q6697201,Lucila Gamero de Medina,1873-06-12T00:00:00Z,1964-01-23T00:00:00Z,Honduras,Blanca Olmedo,1,https://es.wikipedia.org/wiki/Lucila_Gamero_de_Medina
http://www.wikidata.org/entity/Q17478062,Ángela Graupera,1876-06-09T00:00:00Z,1940-03-29T00:00:00Z,España,El gran crimen. Lo que yo he visto en la guerra,1,https://es.wikipedia.org/wiki/%C3%81ngela_Graupera
http://www.wikidata.org/entity/Q6010925,Mercedes Pinto,1883-10-12T00:00:00Z,1976-10-21T00:00:00Z,México,El,1,https://es.wikipedia.org/wiki/Mercedes_Pinto
http://www.wikidata.org/entity/Q6010925,Mercedes Pinto,1883-10-12T00:00:00Z,1976-10-21T00:00:00Z,España,El,1,https://es.wikipedia.org/wiki/Mercedes_Pinto
http://www.wikidata.org/entity/Q12261319,Karmele Errazti,1885-01-01T00:00:00Z,1954-06-23T00:00:00Z,España,Oleskari biyak,1,
http://www.wikidata.org/entity/Q12261319,Karmele Errazti,1885-01-01T00:00:00Z,1954-06-23T00:00:00Z,España,Q57671638,1,
